Date,Open,High,Low,Close,Volume,RSI,Signal,Equity
2022-01-02,0.047359999269247,0.0476090013980865,0.0468260012567043,0.0460579991340637,259922,,0,10000.0
2022-01-03,0.046059001237154,0.046059001237154,0.0452970005571842,0.0452749989926815,357788,,0,10000.0
2022-01-04,0.0452720001339912,0.0448400005698204,0.0446799993515014,0.0442639999091625,395162,,0,10000.0
2022-01-05,0.0442639999091625,0.0445519983768463,0.0426089987158775,0.0436850003898143,598177,,0,10000.0
2022-01-06,0.0436870008707046,0.0436870008707046,0.0438759997487068,0.0440060012042522,613494,,0,10000.0
2022-01-07,0.0440009981393814,0.0440060012042522,0.043333999812603,0.0427169986069202,916404,,0,10000.0
2022-01-08,0.0427160002291202,0.0456820018589496,0.0442599989473819,0.0460910014808177,882932,,0,10000.0
2022-01-09,0.0461010001599788,0.0455810017883777,0.0446889996528625,0.0446010008454322,506412,,0,10000.0
2022-01-10,0.044599000364542,0.0452670007944107,0.0443460009992122,0.0440969988703727,661959,,0,10000.0
2022-01-11,0.0440919995307922,0.0441609993577003,0.0437869988381862,0.0432920008897781,479970,,0,10000.0
2022-01-12,0.0432979986071586,0.0449800007045269,0.0430589988827705,0.0449859984219074,664936,,0,10000.0
2022-01-13,0.0449820011854171,0.0464750006794929,0.0449500009417533,0.0449500009417533,670206,,0,10000.0
2022-01-14,0.0449550002813339,0.0455109998583793,0.0443370006978511,0.0441569983959198,550550,,0,10000.0
2022-01-15,0.0441629998385906,0.0444269999861717,0.0440480001270771,0.044378001242876,337265,39.512621587469276,0,10000.0
2022-01-16,0.0443729981780052,0.0452929995954036,0.0442299991846084,0.044123999774456,350010,42.648630615332344,0,10000.0
2022-01-17,0.0441300012171268,0.0441639982163906,0.0434300005435943,0.0435589998960495,463148,43.36735413823474,0,10000.0
2022-01-18,0.0435610003769397,0.0449620001018047,0.0433279983699321,0.0447489991784095,458099,51.849023997218424,0,10000.0
2022-01-19,0.0447360016405582,0.0449110008776187,0.0436379984021186,0.0438629984855651,466649,50.663082929704956,0,10000.0
2022-01-20,0.0438629984855651,0.0440220013260841,0.0423760004341602,0.0423859991133213,327911,44.4436778190222,0,10000.0
2022-01-21,0.0424290001392364,0.0424069985747337,0.0427049994468688,0.0437720008194446,1474507,53.594554554473305,0,10000.0
2022-01-22,0.0437760017812252,0.043758001178503,0.0382580012083053,0.039156001061201,1679485,28.215118913432946,1,10000.0
2022-01-23,0.0392099991440773,0.0411610007286071,0.0390460006892681,0.0392809994518756,1005188,31.720722028388295,0,10031.92317583178
