Date,Open,High,Low,Close,Volume,SMA_Short,SMA_Long,Signal,Equity
2022-01-04,32.349998474121094,32.349998474121094,29.399999618530277,30.81999969482422,5141400,,,0,10000.0
2022-01-05,30.280000686645508,31.46999931335449,29.1200008392334,29.32999992370605,3629100,,,0,10000.0
2022-01-06,29.0,30.3700008392334,28.350000381469727,29.61000061035156,2419500,,,0,10000.0
2022-01-07,29.709999084472656,30.96999931335449,29.649999618530277,29.940000534057617,2299200,30.4,,0,10000.0
2022-01-10,29.34000015258789,29.61000061035156,27.780000686645508,29.540000915527344,3318200,29.84800033569336,,0,10000.0
2022-01-11,29.1200008392334,30.959999084472656,28.690000534057617,30.450000762939453,2769100,29.774000549316405,,0,10000.0
2022-01-12,30.799999237060547,31.479999542236328,29.549999237060547,30.239999771118164,2495200,29.956000518798827,,0,10000.0
2022-01-13,30.239999771118164,30.299999237060547,28.200000762939453,28.239999771118164,2700900,29.682000350952148,,0,10000.0
2022-01-14,28.0,28.649999618530277,27.32999992370605,27.979999542236328,2808900,29.29000015258789,,0,10000.0
2022-01-18,27.40999984741211,28.030000686645508,26.8799991607666,26.96999931335449,2711100,28.77599983215332,,0,10000.0
2022-01-19,26.979999542236328,27.65999984741211,26.479999542236328,26.799999237060547,2547400,28.04599952697754,,0,10000.0
2022-01-20,27.190000534057617,27.93000030517578,26.200000762939453,26.280000686645508,2785400,27.253999710083008,,0,10000.0
2022-01-21,26.0,26.780000686645508,25.26000022888184,25.450000762939453,3609700,26.695999908447266,,0,10000.0
2022-01-24,24.5,25.59000015258789,22.559999465942383,25.51000022888184,5948300,26.202000045776366,,0,10000.0
2022-01-25,24.809999465942383,25.572999954223636,23.82999992370605,23.96999931335449,3160400,25.602000045776368,,0,10000.0
2022-01-26,24.6200008392334,25.600000381469727,23.200000762939453,23.459999084472656,4140800,24.93400001525879,,0,10000.0
2022-01-27,23.920000076293945,24.25,22.40999984741211,22.540000915527344,4484300,24.186000061035156,,0,10000.0
2022-01-28,22.3700008392334,23.3700008392334,21.670000076293945,23.32999992370605,2931200,23.761999893188477,,0,10000.0
2022-01-31,23.790000915527344,26.36000061035156,23.770000457763672,26.34000015258789,3019000,23.927999877929686,27.455000019073488,-1,10000.0
2022-02-01,26.71999931335449,26.88999938964844,25.43000030517578,26.6200008392334,2690400,24.45800018310547,27.17100009918213,-1,10000.0
2022-02-02,26.940000534057617,26.940000534057617,24.540000915527344,24.8799991607666,2582800,24.74200019836426,26.874000072479248,-1,10000.0
2022-02-03,24.049999237060547,24.96999931335449,23.56999969482422,23.8700008392334,2815800,25.00800018310547,26.601000118255616,-1,10000.0
2022-02-04,24.149999618530277,25.440000534057617,23.76000022888184,25.18000030517578,1921000,25.378000259399414,26.379500102996825,-1,10000.0
